filename	title	artist	place	date	caption	description	permalink	image_url
2002700198.jpg	[Tsukiji hotel]	Kunishige, artist	Japan Tokyo		Japanese diptych (or possibly incomplete triptych) print showing large hotel building with Japanese and foreign people in the foreground.	- Title devised by Library staff. - Signature: Kunishige ga. - "Katada Hori Chō." - Seal date is illegible. - Diptych matted in two sections: right (67a), left (67b). Possibly part of a triptych with one missing panel. - Annotation in pencil on mount: Tsukiji Hotel (right) Kunishige. - Annotations, stamps, etc. on verso of print: 23; LC2585; 47623a; 30-2. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Source of name (100): unverified; No NAR for 100; this name is used as an alternative name for Toyokuni II, but his dates (1777-1835) are too early; moved 700 to 500 as not enough info., abbreviation of Chōjirō on some pieces. - Hotels--Japan--Tokyo--1850-1900 - Foreign visitors--Japan--Tokyo--1850-1900 Diptychs--Japanese--Color--1850-1900. Woodcuts--Japanese--Color--1850-1900. Woodcuts--Japanese--Color--1850-1900 Diptychs--Japanese--Color--1850-1900 1 print on hōsho paper (2 sheets) : woodcut, color ; 35.8 x 23.5 cm. (each block), 36.3 x 24.5 cm. (each sheet)	https://www.loc.gov/item/2002700198/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10400/3g10427r.jpg
2002700200.jpg	[Steam train]	Utagawa, Kuniteru, 1830?-1874, artist	Japan		Japanese triptych (incomplete) print showing several train cars with a pine tree overhanging them.	- Title devised by Library staff. - Signature: Ichiyūsai Kuniteru. - Seal date: Monkey. - Single section of triptych, probably center. Section with title is missing. - Annotations, stamps, etc. on verso of print: 34; 47623a. - Earlier control number: 11. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Form of name (100) in original record: Kuniteru II, Ichiyūsai; Source of name (100): Lane, p. 296. - Railroads--Japan--1870-1880 Triptychs--Japanese--Color--1870-1880. Woodcuts--Japanese--Color--1870-1880. Woodcuts--Japanese--Color--1870-1880 Triptychs--Japanese--Color--1870-1880 1 print on hōsho paper : woodcut, color ; 35 x 24 cm. (block), 36.8 x 24.8 cm. (sheet).	https://www.loc.gov/item/2002700200/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10700/3g10705r.jpg
2002700201.jpg	Tōkyō Takanawa ōrai kuruma zukushi yukiai no zu	Utagawa, Kuniteru, 1830?-1874, artist	Japan Tokyo		Japanese triptych (incomplete) print showing Japanese and foreign people in Tokyo riding in or pulling a variety of vehicles including carriages, rickshaws, tricycles, and trains; also shows ships at sea in the background.	- Title from item. - Signature: Ichiyōsai Kuniteru ga. - Seal date: Goat. - Triptych matted in separate sections; left section is missing: right (69a), center (69b). - Backed with black ink print and text, unidentified. - Annotations, stamps, etc. on verso of print: 35; 47623a. - Earlier control number: 4894.6-3. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Form of name (100) in original record: Kuniteru II, Ichiyosai; Source of name (100): Lane, p. 296. - Carriages & coaches--Japan--Tokyo--1870-1800 - Rickshaws--Japan--Tokyo--1870-1800 - Railroads--Japan--Tokyo--1870-1800 - Foreign visitors--Japan--Tokyo--1870-1800 Triptychs--Japanese--Color--1870-1880. Woodcuts--Japanese--Color--1870-1880. Woodcuts--Japanese--Color--1870-1880 Triptychs--Japanese--Color--1870-1880 1 print on hōsho paper (2 sheets) : woodcut, color ; each block 35 x 24.2 cm., each sheet 35.8 x 24.7 cm.	https://www.loc.gov/item/2002700201/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10400/3g10421r.jpg
2002700204.jpg	Bankoku keihin denbun mosha shu harimaze		Japan South America		Japanese print shows three scenes, top left: ships sailing around a South American island; top right: an orchid from Borneo; and bottom: three Frenchmen on horseback racing in a steeplechase.	- Title from item. - Signature: Sanenobu moga(?). - Annotations, stamps, etc. on verso of print: 21; 47623a. - Inscriptions: (Orchid from the island of Borneo), (South American island), (Horse race of Frenchmen). - Earlier control number: 4715-1. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Steeplechases--Japan--1850-1900 - French--Sports--Japan--1850-1900 - Orchids--Japan--1850-1900 - Islands--South America--1850-1900 - Sailing ships--South America--1850-1900 Woodcuts--Japanese--1850-1900. Woodcuts--Japanese--1850-1900 1 print on hōsho paper : woodcut, color ; 35 x 23.7 cm. (block), 37 x 24.5 cm. (sheet)	https://www.loc.gov/item/2002700204/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10400/3g10417r.jpg
2002700205.jpg	Kita-Amerika dai gasshukoku - jokan shōzō no utsushi		Japan		Japanese print shows a head-and-shoulders portrait of an American naval commander; includes untranslated text of vocabulary.	- Title from item. - Signature: Shinpukan Kioroka(?) in seal. - Pasted onto mat from a catalog: "No. 69-B Adams, a 'North American.' Capt. Adams was Commander of the U.S.S. Powhatan, one of Admiral Perry's Fleet. If the artist has successfully caught the likeness he was not a notable specimen of manly beauty; or is this the work of an early caricaturist? Large vertical print. Illustrated." - Annotations, stamps, etc. on verso of print: 27; 47623a (white label); LC 2585; text, vocabulary on recto. - Earlier control number: 9615. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Military officers--American--Japan--1850-1860 Portrait prints--Japanese--1850-1860. Woodcuts--Japanese--1850-1860. Portrait prints--Japanese--1850-1860 Woodcuts--Japanese--1850-1860 1 print on hōsho paper : woodcut ; 29 x 21.1 cm. (block), 31 x 23.4 cm. (sheet)	https://www.loc.gov/item/2002700205/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10400/3g10414r.jpg
2002700207.jpg	Shōjiki o mamoru mono wa tenjin kore o sutezu			1850	Japanese print shows a woman seated at a table offering a morsel of food to a young woman; both wear western style clothing.	- Title from item. - Signature: unidentified. - Designed and revised by Toshichika: seals are different. - Annotations, stamps, etc. on verso of print: 38; 47623a (white label); LC2585; 23. - Earlier control number: 38. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Charity--1850-1900 - Poor persons--1850-1900 - Women--1850-1900 - Clothing & dress--1850-1900 - Proverbs--1850-1900 Woodcuts--Japanese--Color--1850-1900. Woodcuts--Japanese--Color--1850-1900 1 print on hōsho paper : woodcut, color ; 30.5 x 22 cm. (block), 31.5 x 22.5 cm. (sheet)	https://www.loc.gov/item/2002700207/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10400/3g10415r.jpg
2002700208.jpg	Shōjō no jinshinshi kunshi mo oyobasaru tokoro ari			1850	Japanese print shows a woman offering assistance to a destitute man lying on straw; both wear western style clothing.	- Title from item. - Designed and revised by Toshichika: seals are different. - Annotations, stamps, etc. on verso of print: 157; 47623a (white label); LC2585; 28. - Inscription: (number 12 of series). - Earlier control number: 236.3-2. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Charity--1850-1900 - Poor persons--1850-1900 - Proverbs--1850-1900 - Clothing & dress--1850-1900 Woodcuts--Japanese--Color--1850-1900. Woodcuts--Japanese--Color--1850-1900 1 print on hōsho paper : woodcut, color ; 30.6 x 22 cm. (block), 31.4 x 22.5 cm. (sheet)	https://www.loc.gov/item/2002700208/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10400/3g10416r.jpg
2002700210.jpg	Komojin no zu	Utagawa, Kunimaro, active 1845-1875, artist	Japan		Japanese print shows a full-length portrait of a man wearing western style clothing and a top hat.	- Title from item. - Annotations, stamps, etc. on verso of print: 155; 47623a (white label); LC2585; 11. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Foreign visitors--Japan--1840-1880 - Men--Clothing & dress--Japan--1840-1880 - Top hats--1840-1880 Woodcuts--Japanese--Color--1840-1880. Woodcuts--Japanese--Color--1840-1880 1 print on hōsho paper : woodcut, color ; 32 x 12 cm. (block), 35 x 12.5 cm. (sheet)	https://www.loc.gov/item/2002700210/	https://tile.loc.gov/storage-services/service/pnp/cph/3g00000/3g09000/3g09900/3g09988r.jpg
2002700213.jpg	Amerika no shōnin shōju no sakura o motomete ōi ni kanki no zu	Utagawa, Sadahide, 1807-1873, artist Koizumi, Minokichi, 1833-1906, engraver	Japan	1861	Japanese print shows a man admiring a bonsai tree in bloom, it possibly reminds him of his wife and brings to mind her portrait hanging in the upper left corner.	- Title from item. - Signature: Gountei Sadahide ga. - Seal date: Cock 2. - Clipping from a catalog on mat: "American merchant delightedly gazing at a dwarf tree in bloom. In the corner is a vignette of a lady in a bonnet of the period. The man is resplendent in a green frock coat, holding a long stick. By Sadahide, 1861. Moriji, publisher. Mino, Engraver." - Annotations, stamps, etc. on verso of print: 63; 47623a. - Foreigners in Japan: Yokohama and related woodcuts in the Philadelphia Museum of Art / Philadelphia Museum of Art. Philadelphia: The Museum, 1972, no. 34 (p. 25) - Earlier control number: 7710-20. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Foreign visitors--American--Japan--1860-1870 - Bonsai--1860-1870 - Merchants--Japan--1860-1870 - Cherry trees--Japan--1860-1870 Woodcuts--Japanese--Color--1860-1870. Woodcuts--Japanese--Color--1860-1870 1 print on hōsho paper : woodcut, color ; 35 x 23 cm. (block), 36.4 x 25 cm. (sheet)	https://www.loc.gov/item/2002700213/	https://tile.loc.gov/storage-services/service/pnp/ppmsca/57400/57456r.jpg
2002700214.jpg	Amerikakoku	Utagawa, Sadahide, 1807-1873, artist	Japan		Japanese print shows an American man on horseback gesturing to his left with a whip to a man holding the bridle of his horse.	- Title from item. - Signature: Gountei Sadahide ga. - Seal date: Cock 9. - Possibly section of a multi-part print. - Annotations, stamps, etc. on verso of print: 39; LC2585; 47623a (white label); 37. - Inscription: Uenriito (Van Reed). - Earlier control number: 7710-1. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Foreign visitors--American--Japan--1860-1870 - Men--Japan--1860-1870 - Horseback riding--Japan--1860-1870 Woodcuts--Japanese--Color--1860-1870. Woodcuts--Japanese--Color--1860-1870 1 print on hōsho paper : woodcut, color ; 36 x 24.5 cm. (block), 36.8 x 24.5 cm. (sheet)	https://www.loc.gov/item/2002700214/	https://tile.loc.gov/storage-services/service/pnp/cph/3g00000/3g09000/3g09900/3g09993r.jpg
2002700221.jpg	Shinchō Nankinjin kansho Koshū ōgi no zu	Utagawa, Sadahide, 1807-1873, artist		1860	Japanese print shows two Chinese men admiring a folding fan from Koshū (Hangzhou, China).	- Title from item. - Signature: Gountei Sadahide ga. - Seal date: Monkey 11. - From series entitled: Ikiutsushi ikoku jinbutsu (Life sketch of foreigners). - Annotations, stamps, etc. on verso of print: 46; 47623a; unidentified writing in Japanese. - Earlier control number: 7710-8. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Chinese--Clothing & dress--1860 - Fans (Accessories)--Chinese--1860 Woodcuts--Japanese--Color--1860. Woodcuts--Japanese--Color--1860 1 print on hōsho paper : woodcut, color ; 34 x 22 cm. (block), 37 x 25 cm. (sheet)	https://www.loc.gov/item/2002700221/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10500/3g10528r.jpg
2002700222.jpg	Tōto meishō kenbutsu ijin - Ryōgokubashi	Utagawa, Sadahide, 1807-1873, artist	Edo Japan	1861	Japanese print shows an American man and woman sightseeing at the Ryōgoku bridge in Edo (Tokyo), Japan.	- Title from item. - Signature: Gountei Sadahide ga. - Engraving attributed to: Yokogawa Hori Iwa. - Seal date: Cock 7. - May be section of a triptych. - From series entitled: Tōto meishō kenbutsu ijin (Foreign sightseers at famous spots in Edo). - Annotations, stamps, etc. on verso of print: 41; LC2585; 47623a (white label). - Inscription: Amerika (Americans). - Yokohama : prints from nineteenth-century Japan / Ann Yonemura. Washington, D.C. : Arthur M. Sackler Gallery : Smithsonian Institution Press, c1990, Figure 8 (p. 28) - Earlier control number: 7710-3. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Exhibited: "Collecting Memories: Treasures from the Library of Congress" at the Library of Congress, Thomas Jefferson Building, NW Curtain, Treasures Gallery, Washington, D.C., January - June 2025. - Foreign visitors--American--Japan--Edo--1860-1870 - Sightseers--Japan--Edo--1860-1870 - Americans--Clothing & dress--Japan--Edo--1860-1870 Woodcuts--Japanese--Color--1860-1870. Woodcuts--Japanese--Color--1860-1870 1 print on hōsho paper : woodcut, color ; 36.5 x 25.8 cm (block), 37.4 x 25.8 cm (sheet)	https://www.loc.gov/item/2002700222/	https://tile.loc.gov/storage-services/service/pnp/ppmsca/97200/97283r.jpg
2002700123.jpg	Kita Amerika jinbutsu: Peruri zō		Japan	1854	Japanese print shows head-and-shoulders portrait of Admiral Perry.	- Caption label from exhibit "Collecting Memories": When Japan's port cities opened to foreign trade, it ended two centuries of relative seclusion under the country's policy of sakoku, or "locked country." Japanese artists published colorful woodcut portraits detailing the unfamiliar customs and dress of North Americans, Western Europeans, and Russians who landed on their soil along with the technology and trade they brought with them. Artists, including Hiroshige Utagawa, recorded a wealth of detail and found a ready market for these popular prints both at home and abroad. This, in turn, increased cultural awareness in both the east and west. Here Commodore Perry is depicted in a stylized portrait produced after his first trip to Japan. - Title from item. - Accompanying sheet with a catalog reproduction of print reads: No. 69. Admiral Perry; Yedo-ye; Illustrated. - Annotations, stamps, etc. on recto of print: Commander Perry, 1854, North American Republican G... going up to Yokohama. By Roko. 1725-1. On verso: 1; 47623a (white label); LC2585; 178. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Exhibited: "Collecting Memories: Treasures from the Library of Congress" at the Library of Congress, Thomas Jefferson Building, NW Curtain, Treasure Gallery, Washington, D.C., June 2024 - December 2025. - Notes don't match item. - Perry, Matthew Calbraith,--1794-1858--Journeys--Japan Portrait prints--Japanese--1850-1860. Woodcuts--Japanese--Color--1850-1860. Portrait prints--Japanese--1850-1860 Woodcuts--Japanese--Color--1850-1860 1 print on hōsho paper : woodcut, color ; 37.2 x 25 cm. (block), 37.4 x 25.4 cm. (sheet)	https://www.loc.gov/item/2002700123/	https://tile.loc.gov/storage-services/service/pnp/ppmsca/74500/74586r.jpg
2002700223.jpg	Yokohama torai Amerika shōnin ryōko no zu	Utagawa, Sadahide, 1807-1873, artist	Japan Yokohama	1861	Japanese print shows an American merchant and his daughter walking with a dog on a leash in Yokohama, Japan.	- Title from item. - Signature: Gountei Sadahide ga. - Engraving attributed to: Yokokawa Hori Take. - Seal date: Cock 1. - Annotations, stamps, etc. on verso of print: 43; 47623a (white label); LC2585; Sadahide; 6 ; on recto: B2. - Inscriptions: (American), (Daughter). - Foreigners in Japan: Yokohama and related woodcuts in the Philadelphia Museum of Art / Philadelphia Museum of Art. Philadelphia: The Museum, 1972, no. 31 (p. 25) - Yokohama ukiyoe : Reflection of the cultures of Yokohama in days of the port opening / Tsuneo Tamba. [Japan : 1962] - Earlier control number: 7710-5. - Gift; Mrs. E. Crane Chadbourne; 1930; (DLC/PP-1930:47623a). - Forms part of: Chadbourne collection of Japanese prints (Library of Congress). - Foreign visitors--American--Japan--Yokohama-shi--1860-1870 - Merchants--Japan--Yokohama-shi--1860-1870 - Fathers & children--Japan--Yokohama-shi--1860-1870 - Dogs--Japan--Yokohama-shi--1860-1870 Woodcuts--Japanese--Color--1860-1870. Woodcuts--Japanese--Color--1860-1870 1 print on hōsho paper : woodcut, color ; 35 x 25 cm. (block), 36.5 x 26.2 cm. (sheet)	https://www.loc.gov/item/2002700223/	https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g10000/3g10500/3g10529r.jpg
